WEEK,STORE,STORE_TYPE,STORE_SIZE,PARKING,SALES_AREA,PRODUCT,CATEGORY,MANUFACTURER,BRAND,SUBCATEGORY,SIZE,UNITS,SALES,VISITS,HHS,BASE_PRICE,PRICE,FEATURE,DISPLAY,INVENTORY
2023-07-24,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,5833.87,11,9,899,833.41,0,1,5
2023-07-24,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,5,5771.3,6,6,1199,1154.26,1,1,17
2023-07-24,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,11,327.36,13,11,29.99,29.76,1,1,3
2023-07-24,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,7,8297.94,9,7,1299,1185.42,1,1,7
2023-07-24,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,10,10551.3,14,14,1099,1055.13,1,1,14
2023-07-31,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,7,4166.19,11,10,649,595.17,0,0,13
2023-07-31,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,10,12379.3,12,12,1249,1237.93,1,1,3
2023-07-31,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,20,16400.8,22,21,899,820.04,0,0,6
2023-07-31,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,8,8650.48,11,9,1099,1081.31,1,0,5
2023-07-31,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,18,22222.62,18,17,1249,1234.59,1,0,8
2023-07-31,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,14,18089.4,14,14,1299,1292.1,1,0,0
2023-07-31,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,14,14382.34,16,16,1099,1027.31,0,0,14
2023-07-31,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,17,20673.87,22,21,1249,1216.11,1,0,17
2023-07-31,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,3,87.45,5,4,29.99,29.15,0,1,20
2023-08-07,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,13,388.96,16,16,29.99,29.92,0,0,11
2023-08-07,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,6,5032.32,9,8,899,838.72,1,0,3
2023-08-07,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,3,3490.17,5,4,1249,1163.39,1,1,12
2023-08-07,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,5,2972.4,9,9,649,594.48,1,0,10
2023-08-07,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,9,250.29,10,8,29.99,27.81,1,0,10
2023-08-07,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,5,4292.5,10,10,899,858.5,1,0,14
2023-08-07,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,7,204.19,7,6,29.99,29.17,1,0,15
2023-08-07,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,3,3346.26,3,1,1199,1115.42,0,1,16
2023-08-07,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,17,10232.13,19,17,649,601.89,0,0,19
2023-08-14,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,14,15382.5,15,15,1099,1098.75,1,1,13
2023-08-14,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,12,14401.92,12,12,1249,1200.16,0,0,9
2023-08-14,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,3,3448.83,8,6,1199,1149.61,1,0,14
2023-08-14,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,10,6192.7,10,9,649,619.27,1,0,6
2023-08-14,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,14,11998,14,13,899,857,0,1,7
2023-08-14,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,8,9726.4,13,12,1249,1215.8,0,0,0
2023-08-14,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,4,3521.32,7,6,899,880.33,1,0,1
2023-08-14,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,17,19924.85,17,15,1249,1172.05,0,0,16
2023-08-14,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,5,2924,5,4,649,584.8,0,1,27
2023-08-21,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,3,2597.73,7,6,899,865.91,1,1,11
2023-08-21,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,13,7836.92,14,12,649,602.84,1,1,9
2023-08-21,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,5,5286.25,9,8,1099,1057.25,0,0,10
2023-08-21,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,6,3570,10,10,649,595,1,1,2
2023-08-21,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,5,5499.4,5,3,1199,1099.88,1,0,14
2023-08-21,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,5,5243,5,5,1099,1048.6,0,0,18
2023-08-21,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,7,8421.63,10,10,1299,1203.09,1,0,10
2023-08-21,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,8,9239.92,13,11,1249,1154.99,0,0,22
2023-08-21,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,5,5048.35,8,7,1099,1009.67,1,1,14
2023-08-28,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,6,167.94,7,7,29.99,27.99,1,0,24
2023-08-28,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,10,10242.7,12,11,1099,1024.27,0,0,17
2023-08-28,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,11,9170.04,14,12,899,833.64,0,0,1
2023-08-28,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,2,1213.68,3,1,649,606.84,1,0,12
2023-08-28,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,0,0,4,4,1299,1264.91,0,0,4
2023-08-28,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,18,17945.28,18,18,1099,996.96,1,1,9
2023-08-28,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,10,12251.9,12,11,1299,1225.19,1,0,15
2023-08-28,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,6,7396.98,9,8,1249,1232.83,1,0,27
2023-08-28,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,11,11706.31,12,10,1099,1064.21,1,0,13
2023-09-04,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,9,11125.08,9,8,1249,1236.12,0,0,10
2023-09-04,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,9,5607.18,9,8,649,623.02,1,0,10
2023-09-04,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,17,16934.55,18,18,1099,996.15,1,0,16
2023-09-04,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,12,7370.52,15,14,649,614.21,1,0,16
2023-09-04,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,10,290.3,15,15,29.99,29.03,1,1,10
2023-09-04,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,7,8150.52,9,9,1199,1164.36,1,0,24
2023-09-04,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,16,18994.24,19,19,1199,1187.14,0,0,11
2023-09-04,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,27,33023.16,31,30,1249,1223.08,0,1,9
2023-09-04,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,15,18864,19,17,1299,1257.6,1,0,12
2023-09-11,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,10,6190.5,11,10,649,619.05,0,0,4
2023-09-11,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,15,19210.95,16,16,1299,1280.73,1,1,8
2023-09-11,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,22,599.72,25,23,29.99,27.26,0,0,17
2023-09-11,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,10,289.1,14,14,29.99,28.91,1,1,3
2023-09-11,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,12,7288.68,17,17,649,607.39,0,1,21
2023-09-11,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,6237.07,7,6,899,891.01,0,0,7
2023-09-11,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,1,810.83,2,2,899,810.83,1,0,13
2023-09-11,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,21,12292.56,26,24,649,585.36,1,0,18
2023-09-11,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,15,409.95,17,15,29.99,27.33,0,1,18
2023-09-18,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,1,871.62,4,3,899,871.62,0,1,11
2023-09-18,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,10,11409.4,14,12,1249,1140.94,1,0,17
2023-09-18,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,13,351.78,15,13,29.99,27.06,1,1,7
2023-09-18,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,9,5527.98,14,12,649,614.22,0,0,31
2023-09-18,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,0,0,1,1,1249,1205.47,0,0,14
2023-09-18,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,6533.94,11,10,1199,1088.99,0,1,22
2023-09-18,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,8,9760.48,9,9,1299,1220.06,1,1,11
2023-09-18,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,18,11211.66,22,20,649,622.87,1,0,1
2023-09-18,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,6,169.32,8,6,29.99,28.22,1,1,26
2023-09-25,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,5766.53,7,6,899,823.79,1,0,9
2023-09-25,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,7,8545.74,9,8,1299,1220.82,1,1,13
2023-09-25,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,5,5657.65,10,9,1199,1131.53,1,0,10
2023-09-25,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,3,86.94,4,4,29.99,28.98,0,0,16
2023-09-25,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,13,8036.08,15,13,649,618.16,1,1,29
2023-09-25,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,6074.32,9,9,899,867.76,1,1,12
2023-09-25,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,8,8894.16,9,8,1199,1111.77,1,0,6
2023-09-25,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,11,13112.66,15,13,1299,1192.06,0,0,5
2023-09-25,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,25,738.75,28,28,29.99,29.55,0,0,4
2023-10-02,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,13,16733.47,14,12,1299,1287.19,1,0,16
2023-10-02,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,9,7453.44,10,8,899,828.16,1,1,7
2023-10-02,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,10,11588.4,12,11,1199,1158.84,1,1,9
2023-10-02,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,12,10456.2,14,13,899,871.35,1,1,5
2023-10-02,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,4,5100.12,7,6,1299,1275.03,0,1,14
2023-10-02,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,14,16765.84,16,15,1249,1197.56,0,1,18
2023-10-02,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,9,10511.64,14,12,1249,1167.96,1,0,16
2023-10-02,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,4,109.44,5,3,29.99,27.36,0,0,0
2023-10-02,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,13,13333.06,18,16,1099,1025.62,0,1,17
2023-10-09,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,9,9891.81,11,10,1199,1099.09,1,0,2
2023-10-09,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,10,12919,12,12,1299,1291.9,0,1,9
2023-10-09,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,16,15968.8,19,17,1099,998.05,1,0,5
2023-10-09,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,11,13045.89,13,11,1249,1185.99,1,1,24
2023-10-09,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,9,9057.06,13,13,1099,1006.34,1,0,20
2023-10-09,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,9,5612.58,12,10,649,623.62,1,0,26
2023-10-09,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,5,6001.65,6,5,1299,1200.33,0,1,4
2023-10-09,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,1,607.31,4,2,649,607.31,0,1,6
2023-10-09,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,0,0,3,1,29.99,29.89,0,1,11
2023-10-16,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,7,202.23,10,8,29.99,28.89,0,1,1
2023-10-16,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,5,5081.7,8,7,1099,1016.34,1,1,14
2023-10-16,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,4,2455.2,5,5,649,613.8,0,1,20
2023-10-16,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,17,20263.15,19,17,1199,1191.95,0,1,10
2023-10-16,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,20,19956.8,21,19,1099,997.84,1,1,1
2023-10-16,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,24,14768.64,25,24,649,615.36,0,0,4
2023-10-16,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,11,307.45,13,13,29.99,27.95,1,0,7
2023-10-16,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,5821.62,9,8,899,831.66,0,1,25
2023-10-16,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,7183.38,9,8,1199,1197.23,1,0,13
2023-10-23,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,9,10634.67,12,10,1299,1181.63,0,1,19
2023-10-23,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,1,29.79,2,2,29.99,29.79,1,0,7
2023-10-23,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,14,15081.5,17,16,1099,1077.25,1,0,19
2023-10-23,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,16,445.6,20,20,29.99,27.85,0,0,4
2023-10-23,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,13,15066.48,14,12,1249,1158.96,0,1,25
2023-10-23,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,10,11847.7,15,15,1199,1184.77,1,1,0
2023-10-23,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,5,5778.75,7,5,1199,1155.75,1,1,16
2023-10-23,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,7,195.09,12,11,29.99,27.87,0,0,17
2023-10-23,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,6,3793.26,6,6,649,632.21,1,1,11
2023-10-30,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,17,19133.5,22,22,1249,1125.5,0,0,13
2023-10-30,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,19,12148.03,23,21,649,639.37,1,0,17
2023-10-30,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,17,19890.17,18,17,1299,1170.01,0,0,21
2023-10-30,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,5,4386.2,10,8,899,877.24,0,0,7
2023-10-30,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,15,17469.9,15,14,1249,1164.66,1,0,17
2023-10-30,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,4,118.16,7,5,29.99,29.54,0,1,13
2023-10-30,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,25,20560.75,30,29,899,822.43,0,0,0
2023-10-30,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,17,487.39,20,19,29.99,28.67,1,0,19
2023-10-30,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,11,6964.32,11,11,649,633.12,1,0,20
2023-11-06,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,17,10372.38,21,21,649,610.14,1,1,0
2023-11-06,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,13,15572.44,16,15,1249,1197.88,0,1,1
2023-11-06,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,6239.31,7,7,899,891.33,1,0,9
2023-11-06,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,13,367.51,16,14,29.99,28.27,1,1,5
2023-11-06,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,7,8759.94,8,8,1299,1251.42,0,1,18
2023-11-06,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,0,0,1,-1,1199,1141.49,1,0,14
2023-11-06,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,16,19912,21,20,1249,1244.5,1,0,20
2023-11-06,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,16,17674.56,17,16,1199,1104.66,1,1,1
2023-11-06,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,7,4223.1,12,11,649,603.3,1,1,33
2023-11-13,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,18,22346.82,21,20,1299,1241.49,0,0,6
2023-11-13,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,0,0,3,2,649,634.06,0,1,13
2023-11-13,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,7,196.07,8,7,29.99,28.01,0,0,18
2023-11-13,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,6037.08,8,7,899,862.44,0,0,5
2023-11-13,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,6992.58,10,10,1199,1165.43,1,1,15
2023-11-13,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,5,145.7,8,7,29.99,29.14,1,1,18
2023-11-13,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,13,13079.3,17,15,1099,1006.1,0,1,21
2023-11-13,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,16,444.48,16,14,29.99,27.78,1,1,4
2023-11-13,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,1,1162.39,1,-1,1199,1162.39,1,0,13
2023-11-20,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,1,1245.8,1,0,1249,1245.8,1,0,2
2023-11-20,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,13,8173.88,13,13,649,628.76,1,1,1
2023-11-20,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,6,7733.16,9,8,1299,1288.86,0,0,5
2023-11-20,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,5,4246.7,6,5,899,849.34,0,0,1
2023-11-20,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,18,22905.54,18,17,1299,1272.53,0,0,10
2023-11-20,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,15,16309.35,15,15,1199,1087.29,1,1,8
2023-11-20,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,4,118.48,6,5,29.99,29.62,0,0,15
2023-11-20,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,0,0,0,0,899,810.97,0,0,13
2023-11-20,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,20,24329.2,24,22,1249,1216.46,1,1,10
2023-11-27,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,2,2334.74,4,2,1249,1167.37,1,1,16
2023-11-27,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,1,635.74,2,0,649,635.74,1,1,5
2023-11-27,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,19,20138.67,23,22,1099,1059.93,1,1,8
2023-11-27,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,7,205.59,7,5,29.99,29.37,0,0,17
2023-11-27,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,10,11800.9,15,13,1299,1180.09,0,1,12
2023-11-27,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,1,1025.77,4,4,1099,1025.77,0,1,20
2023-11-27,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,13,14551.16,14,14,1199,1119.32,1,1,1
2023-11-27,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,7,7077.56,10,8,1099,1011.08,0,1,33
2023-11-27,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,4,5027,9,9,1299,1256.75,0,0,20
2023-12-04,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,9,7288.02,9,7,899,809.78,1,1,16
2023-12-04,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,8,8343.52,10,10,1099,1042.94,0,0,2
2023-12-04,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,5,3092,9,8,649,618.4,0,0,0
2023-12-04,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,9,251.28,12,11,29.99,27.92,0,0,20
2023-12-04,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,1,831.79,4,3,899,831.79,0,1,3
2023-12-04,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,8,9189.68,8,7,1199,1148.71,0,1,18
2023-12-04,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,13,11172.07,15,15,899,859.39,0,1,11
2023-12-04,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,16,17414.88,20,18,1099,1088.43,0,0,20
2023-12-04,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,10,11856.7,11,9,1249,1185.67,1,1,17
2023-12-11,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,18,500.04,18,18,29.99,27.78,1,0,5
2023-12-11,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,2,2175.56,3,3,1199,1087.78,0,1,13
2023-12-11,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,0,0,5,3,649,640.73,1,1,19
2023-12-11,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,3,2574.39,8,7,899,858.13,0,1,10
2023-12-11,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,7,206.92,7,7,29.99,29.56,1,1,26
2023-12-11,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,12,15030.96,15,15,1299,1252.58,1,1,20
2023-12-11,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,1,1137.58,2,0,1199,1137.58,0,0,18
2023-12-11,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,20,21280.2,20,20,1099,1064.01,0,1,13
